timestamp,heart_rate,cadence,distance,latitude,longitude,lat_prev,lon_prev,distance_segment_m,distance_cumulative_km,time_delta_s,speed_mps,pace_min_per_km
2025-04-25 20:29:48+00:00,188,51,2138.81,34.6062723454088,-98.40503462590277,34.606273267418146,-98.40505147352815,1.5453296460659205,2.06230644106631,1.0,1.5453296460659205,10.785206924897778
2025-04-25 20:29:49+00:00,188,50,2140.58,34.606273183599114,-98.40501517988741,34.6062723454088,-98.40503462590277,1.7821731385808748,2.064088614204891,1.0,1.7821731385808748,9.351897208635695
2025-04-25 20:29:50+00:00,187,50,2142.06,34.60627343505621,-98.4049990028143,34.606273183599114,-98.40501517988741,1.480818863317629,2.0655694330682084,1.0,1.480818863317629,11.255056518296842
2025-04-25 20:29:51+00:00,187,50,2143.39,34.606268825009465,-98.40498559176922,34.60627343505621,-98.4049990028143,1.3301472963596117,2.0668995803645682,1.0,1.3301472963596117,12.529965700500943
2025-04-25 20:29:52+00:00,186,50,2144.56,34.60626262240112,-98.40497461147606,34.606268825009465,-98.40498559176922,1.2188446987731891,2.0681184250633415,1.0,1.2188446987731891,13.674178520672593
2025-04-25 20:29:53+00:00,185,51,2145.23,34.606261532753706,-98.40496740303934,34.60626262240112,-98.40497461147606,0.6707631414339925,2.068789188204775,1.0,0.6707631414339925,24.847370063252217
2025-04-25 20:29:54+00:00,184,51,2145.98,34.60626463405788,-98.40495994314551,34.606261532753706,-98.40496740303934,0.7648917335429961,2.0695540799383183,1.0,0.7648917335429961,21.789619718858066
2025-04-25 20:29:55+00:00,182,50,2146.66,34.606269830837846,-98.40495558455586,34.60626463405788,-98.40495994314551,0.7021709041175623,2.070256250842436,1.0,0.7021709041175623,23.73595929746691
2025-04-25 20:29:56+00:00,181,0,2147.06,34.60627201013267,-98.40495206415653,34.606269830837846,-98.40495558455586,0.4031511224215318,2.0706594019648574,1.0,0.4031511224215318,41.341073044498245
2025-04-25 20:29:57+00:00,180,0,2147.06,34.606270836666226,-98.40495130978525,34.60627201013267,-98.40495206415653,0.14762354989388843,2.0708070255147515,1.0,0.14762354989388843,112.9000082438066
2025-04-25 20:29:58+00:00,179,0,2147.26,34.60627309978008,-98.40495055541396,34.606270836666226,-98.40495130978525,0.2609463432185157,2.07106797185797,1.0,0.2609463432185157,63.870218660406195
2025-04-25 20:29:59+00:00,178,0,2147.52,34.606274608522654,-98.40494837611914,34.60627309978008,-98.40495055541396,0.2606271380364659,2.0713285989960064,1.0,0.2606271380364659,63.9484442240549
2025-04-25 20:30:00+00:00,177,0,2148.17,34.6062789671123,-98.40494359843433,34.606274608522654,-98.40494837611914,0.652753821364654,2.071981352817371,1.0,0.652753821364654,25.532902994204495
2025-04-25 20:30:01+00:00,177,0,2149.02,34.606281565502286,-98.40493462979794,34.6062789671123,-98.40494359843433,0.8701921035334831,2.0728515449209044,1.0,0.8701921035334831,19.152897311206985
2025-04-25 20:30:02+00:00,176,0,2149.92,34.60628282278776,-98.40492465533316,34.606281565502286,-98.40493462979794,0.9235240358477187,2.073775068956752,1.0,0.9235240358477187,18.046850274667023
2025-04-25 20:30:03+00:00,176,0,2151.28,34.606286427006125,-98.40491040609777,34.60628282278776,-98.40492465533316,1.3643074876943742,2.0751393764444463,1.0,1.3643074876943742,12.216234353566486
2025-04-25 20:30:04+00:00,175,0,2152.94,34.60629153996706,-98.4048933070153,34.606286427006125,-98.40491040609777,1.6650122752512588,2.076804388719698,1.0,1.6650122752512588,10.009956231394696
2025-04-25 20:30:05+00:00,175,0,2155.18,34.6062982454896,-98.40487017296255,34.60629153996706,-98.4048933070153,2.2447230262407416,2.079049111745938,1.0,2.2447230262407416,7.424835850644734
2025-04-25 20:30:06+00:00,174,0,2157.84,34.606303945183754,-98.40484209358692,34.6062982454896,-98.40487017296255,2.646871299686644,2.0816959830456248,1.0,2.646871299686644,6.296754965748854
2025-04-25 20:30:07+00:00,173,0,2160.8,34.60630821995437,-98.40481015853584,34.606303945183754,-98.40484209358692,2.9611522205139837,2.084657135266139,1.0,2.9611522205139837,5.62845094032588
2025-04-25 20:30:08+00:00,173,0,2164.24,34.606310399249196,-98.4047727752477,34.60630821995437,-98.40481015853584,3.429955284979363,2.0880870905511184,1.0,3.429955284979363,4.859159556099075
2025-04-25 20:30:09+00:00,174,80,2168.05,34.60631073452532,-98.40473120100796,34.606310399249196,-98.4047727752477,3.8051302096537216,2.091892220760772,1.0,3.8051302096537216,4.380060361066256
2025-04-25 20:30:10+00:00,175,80,2171.92,34.60631266236305,-98.40468904003501,34.60631073452532,-98.40473120100796,3.8645963160883956,2.0957568170768606,1.0,3.8645963160883956,4.312662600907675
2025-04-25 20:30:11+00:00,176,80,2175.58,34.60631643421948,-98.40464939363301,34.60631266236305,-98.40468904003501,3.6526673523683817,2.099409484429229,1.0,3.6526673523683817,4.5628847064853435
2025-04-25 20:30:12+00:00,176,81,2179.23,34.60631785914302,-98.40460957959294,34.60631643421948,-98.40464939363301,3.647293885350703,2.10305677831458,1.0,3.647293885350703,4.5696070905998365
2025-04-25 20:30:13+00:00,176,81,2183.04,34.60631752386689,-98.40456800535321,34.60631785914302,-98.40460957959294,3.805129883196567,2.1068619081977764,1.0,3.805129883196567,4.380060736848972
2025-04-25 20:30:14+00:00,175,81,2186.88,34.606318194419146,-98.40452617965639,34.60631752386689,-98.40456800535321,3.828687135073569,2.11069059533285,1.0,3.828687135073569,4.353110978256975
2025-04-25 20:30:15+00:00,173,81,2190.8,34.60632028989494,-98.40448351576924,34.606318194419146,-98.40452617965639,3.911619626766925,2.114602214959617,1.0,3.911619626766925,4.260818175149495
2025-04-25 20:30:16+00:00,172,82,2194.66,34.60632238537073,-98.40444152243435,34.60632028989494,-98.40448351576924,3.850360127531016,2.118452575087148,1.0,3.850360127531016,4.328608090663785
2025-04-25 20:30:17+00:00,171,82,2198.25,34.60632883943617,-98.40440313331783,34.60632238537073,-98.40444152243435,3.5859850724724303,2.1220385601596203,1.0,3.5859850724724303,4.6477326768426295
2025-04-25 20:30:18+00:00,170,82,2201.99,34.60633168928325,-98.40436248108745,34.60632883943617,-98.40440313331783,3.734033471089425,2.12577259363071,1.0,3.734033471089425,4.463457579864006
2025-04-25 20:30:19+00:00,170,82,2206.03,34.60633160546422,-98.40431830845773,34.60633168928325,-98.40436248108745,4.042766514023768,2.1298153601447334,1.0,4.042766514023768,4.122597716733243
2025-04-25 20:30:20+00:00,170,81,2210.39,34.60633210837841,-98.40427061542869,34.60633160546422,-98.40431830845773,4.36530702384744,2.134180667168581,1.0,4.36530702384744,3.817990328962133
2025-04-25 20:30:21+00:00,170,81,2214.78,34.606330934911966,-98.40422275476158,34.60633210837841,-98.40427061542869,4.382234409778969,2.13856290157836,1.0,4.382234409778969,3.803242465261148
2025-04-25 20:30:22+00:00,170,81,2218.95,34.606331856921315,-98.40417724102736,34.606330934911966,-98.40422275476158,4.1667574730945285,2.1427296590514544,1.0,4.1667574730945285,3.9999208275547002
2025-04-25 20:30:23+00:00,170,81,2222.94,34.60633177310228,-98.40413365513086,34.606331856921315,-98.40417724102736,3.9890678075964217,2.1467187268590506,1.0,3.9890678075964217,4.178093931685352
2025-04-25 20:30:24+00:00,170,82,2226.91,34.606329929083586,-98.4040904045105,34.60633177310228,-98.40413365513086,3.963679095366468,2.150682405954417,1.0,3.963679095366468,4.204856043841525
2025-04-25 20:30:25+00:00,170,82,2230.97,34.60632816888392,-98.40404614806175,34.606329929083586,-98.4040904045105,4.055153347061034,2.154737559301478,1.0,4.055153347061034,4.1100048687626485
2025-04-25 20:30:26+00:00,172,82,2234.99,34.60632875561714,-98.40400231070817,34.60632816888392,-98.40404614806175,4.0126012978791845,2.158750160599357,1.0,4.0126012978791845,4.15358984427608
2025-04-25 20:30:27+00:00,173,82,2238.94,34.60633244365454,-98.40395947918296,34.60632875561714,-98.40400231070817,3.941408059317078,2.162691568658674,1.0,3.941408059317078,4.228615700067304
2025-04-25 20:30:28+00:00,173,80,2243.05,34.60633613169193,-98.40391488745809,34.60633244365454,-98.40395947918296,4.1016642883694425,2.1667932329470436,1.0,4.1016642883694425,4.063399349200664
2025-04-25 20:30:29+00:00,173,80,2247.06,34.60634174756706,-98.40387163683772,34.60633613169193,-98.40391488745809,4.007324861394403,2.170800557808438,1.0,4.007324861394403,4.159058867565979
2025-04-25 20:30:30+00:00,173,80,2250.95,34.60634719580412,-98.40382972732186,34.60634174756706,-98.40387163683772,3.883179124970852,2.174683736933409,1.0,3.883179124970852,4.292024514868369
2025-04-25 20:30:31+00:00,173,81,2254.67,34.60634962655604,-98.40378924272954,34.60634719580412,-98.40382972732186,3.7150648025296005,2.1783988017359386,1.0,3.7150648025296005,4.486247450825511
2025-04-25 20:30:32+00:00,173,83,2258.23,34.606350883841515,-98.40375043451786,34.60634962655604,-98.40378924272954,3.5545445044223576,2.1819533462403604,1.0,3.5545445044223576,4.688842685543608
2025-04-25 20:30:33+00:00,173,84,2261.96,34.60635272786021,-98.40370969846845,34.606350883841515,-98.40375043451786,3.733867377443104,2.1856872136178036,1.0,3.733867377443104,4.463656127875946
2025-04-25 20:30:34+00:00,173,84,2265.45,34.60635591298342,-98.40367172844708,34.60635272786021,-98.40370969846845,3.4930826935978527,2.1891802963114015,1.0,3.4930826935978527,4.771344242879462
2025-04-25 20:30:35+00:00,173,84,2269.07,34.606359768658876,-98.40363250114024,34.60635591298342,-98.40367172844708,3.6156588613548624,2.1927959551727563,1.0,3.6156588613548624,4.609588636289277
2025-04-25 20:30:36+00:00,174,84,2272.22,34.60635700263083,-98.40359813533723,34.606359768658876,-98.40363250114024,3.160219639340251,2.1959561748120966,1.0,3.160219639340251,5.273905583182646
2025-04-25 20:30:37+00:00,174,84,2275.15,34.60635465569794,-98.40356603264809,34.60635700263083,-98.40359813533723,2.9496600537074675,2.1989058348658035,1.0,2.9496600537074675,5.650379940919429
2025-04-25 20:30:38+00:00,174,84,2278.35,34.60635356605053,-98.4035311639309,34.60635465569794,-98.40356603264809,3.1935439837624044,2.202099378849566,1.0,3.1935439837624044,5.2188728524617
2025-04-25 20:30:39+00:00,174,84,2282.04,34.60633638314903,-98.40349193662405,34.60635356605053,-98.4035311639309,4.066912941852917,2.206166291791419,1.0,4.066912941852917,4.098120672434783
2025-04-25 20:30:40+00:00,175,83,2285.23,34.60633470676839,-98.40345723554492,34.60633638314903,-98.40349193662405,3.181368564210858,2.20934766035563,1.0,3.181368564210858,5.238846007185022
2025-04-25 20:30:41+00:00,175,82,2288.32,34.60632867179811,-98.40342404320836,34.60633470676839,-98.40345723554492,3.1110564456411427,2.2124587168012715,1.0,3.1110564456411427,5.3572477038632575
2025-04-25 20:30:42+00:00,174,82,2291.81,34.60632422938943,-98.40338615700603,34.60632867179811,-98.40342404320836,3.502420733731491,2.2159611375350026,1.0,3.502420733731491,4.758623040197469
2025-04-25 20:30:43+00:00,175,82,2295.12,34.60631894879043,-98.40335061773658,34.60632422938943,-98.40338615700603,3.305190994509353,2.2192663285295122,1.0,3.305190994509353,5.0425830240028615
2025-04-25 20:30:44+00:00,176,82,2298.67,34.60631190799177,-98.40331273153424,34.60631894879043,-98.40335061773658,3.554698256829714,2.2228210267863417,1.0,3.554698256829714,4.688639877654293
2025-04-25 20:30:45+00:00,177,82,2302.46,34.606306878849864,-98.40327199548483,34.60631190799177,-98.40331273153424,3.769941427939923,2.226590968214282,1.0,3.769941427939923,4.420944016922694
2025-04-25 20:30:46+00:00,177,82,2305.61,34.60630964487791,-98.40323737822473,34.606306878849864,-98.40327199548483,3.1831268588786816,2.2297740950731604,1.0,3.1831268588786816,5.235952174985313
2025-04-25 20:30:47+00:00,179,82,2308.74,34.60631006397307,-98.40320318005979,34.60630964487791,-98.40323737822473,3.130223165011404,2.232904318238172,1.0,3.130223165011404,5.324444655031258
2025-04-25 20:30:48+00:00,179,81,2312.71,34.60631802678108,-98.4031609352678,34.60631006397307,-98.40320318005979,3.966407548201945,2.236870725786374,1.0,3.966407548201945,4.201963564625466
2025-04-25 20:30:49+00:00,180,81,2316.17,34.606318613514304,-98.40312304906547,34.60631802678108,-98.4031609352678,3.4680253094633153,2.2403387510958375,1.0,3.4680253094633153,4.805818445015676
2025-04-25 20:30:50+00:00,181,81,2319.4,34.60631844587624,-98.40308776125312,34.606318613514304,-98.40312304906547,3.2296561620884354,2.243568407257926,1.0,3.2296561620884354,5.1605183844779905
2025-04-25 20:30:51+00:00,183,81,2322.32,34.606315763667226,-98.40305607765913,34.60631844587624,-98.40308776125312,2.9150356528870076,2.246483442910813,1.0,2.9150356528870076,5.7174943927336015
2025-04-25 20:30:52+00:00,183,81,2325.69,34.60631148889661,-98.40301961638033,34.606315763667226,-98.40305607765913,3.3706843070150234,2.249854127217828,1.0,3.3706843070150234,4.94460426487093
2025-04-25 20:30:53+00:00,184,81,2328.99,34.60630863904953,-98.40298382565379,34.60631148889661,-98.40301961638033,3.2909227299685457,2.2531450499477965,1.0,3.2909227299685457,5.064445861407173
2025-04-25 20:30:54+00:00,185,82,2332.32,34.606306375935674,-98.40294753201306,34.60630863904953,-98.40298382565379,3.331176674504997,2.2564762266223015,1.0,3.331176674504997,5.003247089101517
2025-04-25 20:30:55+00:00,185,82,2335.57,34.60630335845053,-98.40291232801974,34.606306375935674,-98.40294753201306,3.239355414539683,2.2597155820368413,1.0,3.239355414539683,5.145066801003792
2025-04-25 20:30:56+00:00,185,82,2338.83,34.60630025714636,-98.40287695638835,34.60630335845053,-98.40291232801974,3.255589985285678,2.2629711720221266,1.0,3.255589985285678,5.119410022554636
2025-04-25 20:30:57+00:00,186,82,2341.96,34.6062998380512,-98.40284275822341,34.60630025714636,-98.40287695638835,3.130223535796601,2.2661013955579232,1.0,3.130223535796601,5.324444024333407
2025-04-25 20:30:58+00:00,186,82,2345.19,34.60630067624152,-98.4028075542301,34.6062998380512,-98.40284275822341,3.223279593734214,2.269324675151658,1.0,3.223279593734214,5.17072736488596
2025-04-25 20:30:59+00:00,186,82,2348.66,34.606302017346025,-98.40276983566582,34.60630067624152,-98.4028075542301,3.455289223549244,2.2727799643752067,1.0,3.455289223549244,4.823532538581562
2025-04-25 20:31:00+00:00,186,82,2351.83,34.60630268789828,-98.40273513458669,34.606302017346025,-98.40276983566582,3.176779278680091,2.275956743653887,1.0,3.176779278680091,5.2464142258334014
2025-04-25 20:31:01+00:00,186,82,2354.88,34.60630411282182,-98.40270194225013,34.60630268789828,-98.40273513458669,3.0419505194984593,2.2789986941733855,1.0,3.0419505194984593,5.478951709821998
2025-04-25 20:31:02+00:00,185,82,2358.09,34.6063085552305,-98.402667241171,34.60630411282182,-98.40270194225013,3.2140902930417945,2.2822127844664273,1.0,3.2140902930417945,5.185510822792331
2025-04-25 20:31:03+00:00,185,83,2361.43,34.606310315430164,-98.4026307798922,34.6063085552305,-98.402667241171,3.342735468095867,2.285555519934523,1.0,3.342735468095867,4.985946437901622
2025-04-25 20:31:04+00:00,185,83,2364.53,34.60630763322115,-98.40259708464146,34.606310315430164,-98.4026307798922,3.0982373894492192,2.2886537573239725,1.0,3.0982373894492192,5.379413487409652
2025-04-25 20:31:05+00:00,185,83,2367.89,34.60630578920245,-98.40256062336266,34.60630763322115,-98.40259708464146,3.3432942489263833,2.2919970515728987,1.0,3.3432942489263833,4.985113112718721
2025-04-25 20:31:06+00:00,185,83,2371.12,34.60630528628826,-98.40252533555031,34.60630578920245,-98.40256062336266,3.2300869869749707,2.295227138559874,1.0,3.2300869869749707,5.159830081111418
2025-04-25 20:31:07+00:00,185,83,2374.5,34.606307884678245,-98.40248862281442,34.60630528628826,-98.40252533555031,3.3724139605524,2.298599552520426,1.0,3.3724139605524,4.942068261771161
2025-04-25 20:31:08+00:00,185,83,2377.77,34.60630872286856,-98.40245283208787,34.606307884678245,-98.40248862281442,3.276956053977265,2.3018765085744035,1.0,3.276956053977265,5.086030976757074
2025-04-25 20:31:09+00:00,185,83,2381.12,34.60630998015404,-98.40241628699005,34.60630872286856,-98.40245283208787,3.3475922643675555,2.305224100838771,1.0,3.3475922643675555,4.978712663846102
2025-04-25 20:31:10+00:00,185,83,2384.58,34.606307381764054,-98.4023786522448,34.60630998015404,-98.40241628699005,3.4564950951660167,2.3086805959339367,1.0,3.4564950951660167,4.821849746961521
2025-04-25 20:31:11+00:00,185,83,2387.93,34.60630620829761,-98.40234219096601,34.606307381764054,-98.4023786522448,3.3395506619932425,2.31202014659593,1.0,3.3395506619932425,4.990701350837517
2025-04-25 20:31:12+00:00,185,83,2391.37,34.6063032746315,-98.40230480767787,34.60630620829761,-98.40234219096601,3.4369004501565015,2.3154570470460865,1.0,3.4369004501565015,4.849340340725048
2025-04-25 20:31:13+00:00,185,83,2394.83,34.60630469955504,-98.40226700529456,34.6063032746315,-98.40230480767787,3.463367122344027,2.3189204141684305,1.0,3.463367122344027,4.812282213015835
2025-04-25 20:31:14+00:00,186,83,2398.06,34.60630243644118,-98.40223188512027,34.60630469955504,-98.40226700529456,3.2240962015918573,2.322144510370022,1.0,3.2240962015918573,5.169417708991134
2025-04-25 20:31:15+00:00,186,83,2401.23,34.60629992187023,-98.40219751931727,34.60630243644118,-98.40223188512027,3.1576231359279325,2.32530213350595,1.0,3.1576231359279325,5.2782422988873074
2025-04-25 20:31:16+00:00,186,83,2404.59,34.606292210519314,-98.40216198004782,34.60629992187023,-98.40219751931727,3.363742354206425,2.3286658758601564,1.0,3.363742354206425,4.95480873532361
2025-04-25 20:31:17+00:00,187,82,2407.66,34.60628433153033,-98.40212987735868,34.606292210519314,-98.40216198004782,3.065936095628001,2.3317318119557844,1.0,3.065936095628001,5.43608851592392
2025-04-25 20:31:18+00:00,187,82,2410.59,34.606279134750366,-98.40209861285985,34.60628433153033,-98.40212987735868,2.9191489000805086,2.334650960855865,1.0,2.9191489000805086,5.709438117233534
2025-04-25 20:31:19+00:00,187,81,2413.57,34.60628014057875,-98.40206583961844,34.606279134750366,-98.40209861285985,3.0015503002522217,2.3376525111561173,1.0,3.0015503002522217,5.552697217367801
2025-04-25 20:31:20+00:00,187,81,2416.44,34.60628374479711,-98.40203449130058,34.60628014057875,-98.40206583961844,2.8969103666035743,2.340549421522721,1.0,2.8969103666035743,5.753267409353968
2025-04-25 20:31:21+00:00,187,80,2419.62,34.606283493340015,-98.40199987404048,34.60628374479711,-98.40203449130058,3.168356964058994,2.3437177784867798,1.0,3.168356964058994,5.260360555664229
2025-04-25 20:31:22+00:00,187,80,2422.85,34.60628273896873,-98.40196467004716,34.606283493340015,-98.40199987404048,3.2230242236258797,2.3469408027104057,1.0,3.2230242236258797,5.171137057496291
2025-04-25 20:31:23+00:00,187,80,2426.1,34.60628215223551,-98.40192921459675,34.60628273896873,-98.40196467004716,3.2456021072640144,2.35018640481767,1.0,3.2456021072640144,5.135164277438103
2025-04-25 20:31:24+00:00,187,80,2429.29,34.60628282278776,-98.40189426206052,34.60628215223551,-98.40192921459675,3.199787547632265,2.3533861923653023,1.0,3.199787547632265,5.208689562009451
2025-04-25 20:31:25+00:00,187,80,2432.86,34.60628190077841,-98.4018553700298,34.60628282278776,-98.40189426206052,3.560944464728203,2.3569471368300303,1.0,3.560944464728203,4.680415593415361
2025-04-25 20:31:26+00:00,187,80,2436.45,34.60628315806389,-98.401816226542,34.60628190077841,-98.4018553700298,3.5852089303792845,2.3605323457604097,1.0,3.5852089303792845,4.648738838837157
2025-04-25 20:31:27+00:00,187,81,2440.03,34.60628558881581,-98.40177716687322,34.60628315806389,-98.401816226542,3.5850142621343917,2.364117360022544,1.0,3.5850142621343917,4.648991267911227
2025-04-25 20:31:28+00:00,187,81,2443.47,34.60628860630095,-98.40173978358507,34.60628558881581,-98.40177716687322,3.4377983167107553,2.3675551583392545,1.0,3.4377983167107553,4.848073814855579
2025-04-25 20:31:29+00:00,187,82,2447.2,34.606291288509965,-98.40169921517372,34.60628860630095,-98.40173978358507,3.7248528669681975,2.3712800112062227,1.0,3.7248528669681975,4.474458614942735
2025-04-25 20:31:30+00:00,187,82,2451.06,34.60630176588893,-98.40165881440043,34.606291288509965,-98.40169921517372,3.8767488271373147,2.3751567600333603,1.0,3.8767488271373147,4.2991436234745946
2025-04-25 20:31:31+00:00,187,82,2454.77,34.60631065070629,-98.40161983855069,34.60630176588893,-98.40165881440043,3.701421152972646,2.3788581811863327,1.0,3.701421152972646,4.502784014895148
2025-04-25 20:31:32+00:00,187,82,2458.66,34.60631450638175,-98.40157767757773,34.60631065070629,-98.40161983855069,3.8823913763297204,2.3827405725626627,1.0,3.8823913763297204,4.292895379279388
2025-04-25 20:31:33+00:00,187,82,2462.38,34.60631417110562,-98.40153710916638,34.60631450638175,-98.40157767757773,3.7130793854888533,2.386453651948152,1.0,3.7130793854888533,4.48864628780505
2025-04-25 20:31:34+00:00,187,82,2465.91,34.60631936788559,-98.40149913914502,34.60631417110562,-98.40153710916638,3.5227999084619017,2.3899764518566133,1.0,3.5227999084619017,4.731094706788751
2025-04-25 20:31:35+00:00,187,82,2469.39,34.606322133913636,-98.40146133676171,34.60631936788559,-98.40149913914502,3.4733846385327065,2.393449836495146,1.0,3.4733846385327065,4.798403210259105
2025-04-25 20:31:36+00:00,188,83,2472.69,34.606323475018144,-98.40142537839711,34.606322133913636,-98.40146133676171,3.2943492236828753,2.3967441857188287,1.0,3.2943492236828753,5.059178268103488
2025-04-25 20:31:37+00:00,188,84,2476.36,34.6063241455704,-98.40138514526188,34.606323475018144,-98.40142537839711,3.6829615796992643,2.4004271472985277,1.0,3.6829615796992643,4.525352665058465
2025-04-25 20:31:38+00:00,187,84,2480.04,34.6063275821507,-98.40134516358376,34.6063241455704,-98.40138514526188,3.6790917826506964,2.4041062390811785,1.0,3.6790917826506964,4.530112588817245
2025-04-25 20:31:39+00:00,187,83,2483.57,34.60633294656873,-98.40130719356239,34.6063275821507,-98.40134516358376,3.5259049668321008,2.4076321440480104,1.0,3.5259049668321008,4.7269283082732745
2025-04-25 20:31:40+00:00,188,83,2487.3,34.60634124465287,-98.40126754716039,34.60633294656873,-98.40130719356239,3.743988772171999,2.4113761328201826,1.0,3.743988772171999,4.451589204507991
2025-04-25 20:31:41+00:00,188,83,2490.93,34.60634711198509,-98.40122857131064,34.60634124465287,-98.40126754716039,3.6263088084675883,2.41500244162865,1.0,3.6263088084675883,4.596050937824857
2025-04-25 20:31:42+00:00,188,84,2494.76,34.60635029710829,-98.40118699707091,34.60634711198509,-98.40122857131064,3.8213936131549726,2.418823835241805,1.0,3.8213936131549726,4.361419337339563
2025-04-25 20:31:43+00:00,188,84,2498.12,34.60634853690863,-98.40115045197308,34.60635029710829,-98.40118699707091,3.35039199413653,2.4221742272359417,1.0,3.35039199413653,4.974552240205963
2025-04-25 20:31:44+00:00,188,84,2501.54,34.606348453089595,-98.40111306868494,34.60634853690863,-98.40115045197308,3.421395441581589,2.4255956226775233,1.0,3.421395441581589,4.871316480241634
2025-04-25 20:31:45+00:00,188,84,2505.11,34.60634903982282,-98.40107426047325,34.606348453089595,-98.40111306868494,3.552393340278392,2.429148016017802,1.0,3.552393340278392,4.691682030541661
2025-04-25 20:31:46+00:00,188,84,2508.55,34.60634585469961,-98.40103670954704,34.60634903982282,-98.40107426047325,3.4549265253189834,2.4326029425431206,1.0,3.4549265253189834,4.824038913088379
2025-04-25 20:31:47+00:00,189,84,2511.81,34.606341663748026,-98.40100133791566,34.60634585469961,-98.40103670954704,3.270642521350901,2.4358735850644715,1.0,3.270642521350901,5.095848871039569
2025-04-25 20:31:48+00:00,189,83,2515.3,34.606336299329996,-98.40096378698945,34.606341663748026,-98.40100133791566,3.488107199689229,2.439361692264161,1.0,3.488107199689229,4.778150167370117
2025-04-25 20:31:49+00:00,188,83,2518.89,34.60633596405387,-98.40092472732067,34.606336299329996,-98.40096378698945,3.5750029087114084,2.442936695172872,1.0,3.5750029087114084,4.662010192883291
2025-04-25 20:31:50+00:00,188,83,2523.07,34.60634241811931,-98.40087963268161,34.60633596405387,-98.40092472732067,4.189070908105923,2.447125766080978,1.0,4.189070908105923,3.978614916197683
2025-04-25 20:31:51+00:00,188,82,2527.25,34.60634468123317,-98.40083420276642,34.60634241811931,-98.40087963268161,4.1654324778350365,2.451291198558813,1.0,4.1654324778350365,4.001193174703059
2025-04-25 20:31:52+00:00,188,82,2530.86,34.60634686052799,-98.40079447254539,34.60634468123317,-98.40083420276642,3.6442439791452235,2.454935442537958,1.0,3.6442439791452235,4.573431442948905
2025-04-25 20:31:53+00:00,188,82,2534.41,34.60634124465287,-98.40075633488595,34.60634686052799,-98.40079447254539,3.545843922489192,2.4584812864604473,1.0,3.545843922489192,4.700347890185739
2025-04-25 20:31:54+00:00,188,82,2538.21,34.60633755661547,-98.40071509592235,34.60634124465287,-98.40075633488595,3.7964750430069696,2.4622777615034543,1.0,3.7964750430069696,4.390045979809541
2025-04-25 20:31:55+00:00,188,83,2541.83,34.60633738897741,-98.40067536570132,34.60633755661547,-98.40071509592235,3.6362263382222597,2.4659139878416765,1.0,3.6362263382222597,4.583515559746014
2025-04-25 20:31:56+00:00,188,83,2545.52,34.60633898153901,-98.40063496492803,34.60633738897741,-98.40067536570132,3.7017867273794307,2.4696157745690557,1.0,3.7017867273794307,4.502339337036494
2025-04-25 20:31:57+00:00,188,83,2549.04,34.606340657919645,-98.40059598907828,34.60633898153901,-98.40063496492803,3.572004194940972,2.4731877787639966,1.0,3.572004194940972,4.665923971647357
2025-04-25 20:31:58+00:00,188,83,2553.36,34.60635256022215,-98.40054787695408,34.606340657919645,-98.40059598907828,4.597899724089166,2.4777856784880856,1.0,4.597899724089166,3.6248506927370268
2025-04-25 20:31:59+00:00,188,83,2557.29,34.60636245086789,-98.400505380705,34.60635256022215,-98.40054787695408,4.041834101967184,2.4818275125900526,1.0,4.041834101967184,4.123548760175045
2025-04-25 20:32:00+00:00,187,84,2561.39,34.6063603553921,-98.4004607051611,34.60636245086789,-98.400505380705,4.0954156541559215,2.485922928244209,1.0,4.0954156541559215,4.069599134116476
2025-04-25 20:32:01+00:00,187,84,2565.35,34.606356751173735,-98.4004176221788,34.6063603553921,-98.4004607051611,3.963343037694452,2.489886271281903,1.0,3.963343037694452,4.20521257975573
2025-04-25 20:32:02+00:00,188,84,2569.0,34.606350380927324,-98.40037847869098,34.606356751173735,-98.4004176221788,3.6518353755025963,2.493538106657406,1.0,3.6518353755025963,4.563924242534123
2025-04-25 20:32:03+00:00,188,84,2572.44,34.60634074173868,-98.40034168213606,34.606350380927324,-98.40037847869098,3.534135829471946,2.497072242486878,1.0,3.534135829471946,4.715919479102268
2025-04-25 20:32:04+00:00,188,84,2576.26,34.60633562877774,-98.40030019171536,34.60634074173868,-98.40034168213606,3.8396003775443224,2.500911842864422,1.0,3.8396003775443224,4.340738191785326
2025-04-25 20:32:05+00:00,188,84,2580.15,34.60633294656873,-98.40025786310434,34.60633562877774,-98.40030019171536,3.885451586373617,2.5047972944507957,1.0,3.885451586373617,4.28951426352874
2025-04-25 20:32:06+00:00,188,83,2583.93,34.60633303038776,-98.40021670795977,34.60633294656873,-98.40025786310434,3.7666017618001244,2.508563896212596,1.0,3.7666017618001244,4.424863857132243
2025-04-25 20:32:07+00:00,188,83,2587.76,34.606333784759045,-98.40017496608198,34.60633303038776,-98.40021670795977,3.8212098470765405,2.5123851060596727,1.0,3.8212098470765405,4.361629082671564
2025-04-25 20:32:08+00:00,188,83,2591.37,34.606334287673235,-98.40013557113707,34.606333784759045,-98.40017496608198,3.6059273062079225,2.5159910333658804,1.0,3.6059273062079225,4.622028838825121
2025-04-25 20:32:09+00:00,187,83,2595.08,34.60633998736739,-98.40009558945894,34.606334287673235,-98.40013557113707,3.7136724724568055,2.5197047058383375,1.0,3.7136724724568055,4.487929434706995
