time,latitude,longitude,elevation,heart_rate,cadence,lat_prev,lon_prev,distance_segment_m,distance_cumulative_km,time_delta_s,speed_mps,pace_min_per_km
2025-04-21 00:01:40+00:00,34.607085,-98.422941,341.4,138,81,34.607083,-98.422981,3.667584992085278,0.29659346111310464,1.0,3.667584992085278,4.544325499195539
2025-04-21 00:01:41+00:00,34.607088,-98.422902,341.4,137,82,34.607085,-98.422941,3.5848696774100604,0.3001783307905147,1.0,3.5848696774100604,4.649178770716455
2025-04-21 00:01:42+00:00,34.607091,-98.422862,341.5,138,82,34.607088,-98.422902,3.6760032150126034,0.3038543340055273,1.0,3.6760032150126034,4.533918776766591
2025-04-21 00:01:43+00:00,34.607094,-98.42282,341.5,137,82,34.607091,-98.422862,3.8583254023329734,0.30771265940786025,1.0,3.8583254023329734,4.319671946259981
2025-04-21 00:01:44+00:00,34.607093,-98.422776,341.5,138,82,34.607094,-98.42282,4.028454371019924,0.31174111377888014,1.0,4.028454371019924,4.137244328717648
2025-04-21 00:01:45+00:00,34.607089,-98.422731,341.5,138,82,34.607093,-98.422776,4.142388375584424,0.3158835021544646,1.0,4.142388375584424,4.023451808197148
2025-04-21 00:01:46+00:00,34.607083,-98.422689,341.5,139,83,34.607089,-98.422731,3.90134778785946,0.319784849942324,1.0,3.90134778785946,4.272036461826046
2025-04-21 00:01:47+00:00,34.607079,-98.422653,341.6,140,83,34.607083,-98.422689,3.324639135250571,0.32310948907757453,1.0,3.324639135250571,5.013085427313261
2025-04-21 00:01:48+00:00,34.607073,-98.422614,341.6,142,84,34.607079,-98.422653,3.6311335921937755,0.3267406226697683,1.0,3.6311335921937755,4.5899440427722435
2025-04-21 00:01:49+00:00,34.607064,-98.422569,341.6,139,84,34.607073,-98.422614,4.238286579235042,0.3309789092490033,1.0,4.238286579235042,3.9324145945336553
2025-04-21 00:01:50+00:00,34.607057,-98.422524,341.6,139,83,34.607064,-98.422569,4.191350299175987,0.3351702595481793,1.0,4.191350299175987,3.9764512174696174
2025-04-21 00:01:51+00:00,34.607048,-98.422484,341.7,140,82,34.607057,-98.422524,3.795160666236944,0.3389654202144163,1.0,3.795160666236944,4.391566383018432
2025-04-21 00:01:52+00:00,34.607041,-98.422449,341.7,139,82,34.607048,-98.422484,3.2964460166879137,0.3422618662311042,1.0,3.2964460166879137,5.055960241917074
2025-04-21 00:01:53+00:00,34.607032,-98.422411,341.7,139,81,34.607041,-98.422449,3.618919759375082,0.3458807859904793,1.0,3.618919759375082,4.605435076813645
2025-04-21 00:01:54+00:00,34.607023,-98.422376,341.7,138,81,34.607032,-98.422411,3.3559230638322264,0.34923670905431153,1.0,3.3559230638322264,4.966353424374338
2025-04-21 00:01:55+00:00,34.607015,-98.422338,341.8,139,81,34.607023,-98.422376,3.589762032580105,0.35282647108689164,1.0,3.589762032580105,4.642842575283737
2025-04-21 00:01:56+00:00,34.607005,-98.4223,342.0,138,81,34.607015,-98.422338,3.6512341075261516,0.35647770519441774,1.0,3.6512341075261516,4.564675808008464
2025-04-21 00:01:57+00:00,34.606995,-98.422264,341.9,138,81,34.607005,-98.4223,3.47733398048046,0.35995503917489824,1.0,3.47733398048046,4.792953479175784
2025-04-21 00:01:58+00:00,34.606986,-98.422229,341.9,140,81,34.606995,-98.422264,3.35592442626545,0.36331096360116366,1.0,3.35592442626545,4.966351408141538
2025-04-21 00:01:59+00:00,34.606974,-98.422196,341.6,138,81,34.606986,-98.422229,3.3018231165639,0.3666127867177276,1.0,3.3018231165639,5.047726486736967
2025-04-21 00:02:00+00:00,34.606959,-98.422163,341.4,139,81,34.606974,-98.422196,3.4501522975438665,0.3700629390152715,1.0,3.4501522975438665,4.830714288138781
