time,latitude,longitude,elevation,heart_rate,cadence,lat_prev,lon_prev,distance_segment_m,distance_cumulative_km,time_delta_s,speed_mps,pace_min_per_km,pace_sec_km,pace_min_per_mile,dist,dt,planning_id
2025-04-25 20:30:20+00:00,34.606332,-98.404271,344.6,170,81,34.606332,-98.404318,4.3015215906224995,2.134371902391632,1.0,4.3015215906224995,3.8746056828667594,232.47634097200557,6.235557909664791,4.3015215906224995,1.0,2025w17-Fri
2025-04-25 20:30:21+00:00,34.606331,-98.404223,344.6,170,81,34.606332,-98.404271,4.394450390014082,2.138766352781646,1.0,4.394450390014082,3.792669963432353,227.5601978059412,6.103695478950223,4.394450390014082,1.0,2025w17-Fri
2025-04-25 20:30:22+00:00,34.606332,-98.404177,344.6,170,81,34.606331,-98.404223,4.211468073328631,2.142977820854975,1.0,4.211468073328631,3.95745609602285,237.447365761371,6.368892393573414,4.211468073328631,1.0,2025w17-Fri
2025-04-25 20:30:23+00:00,34.606332,-98.404134,344.6,170,81,34.606332,-98.404177,3.9354346465167773,2.146913255501491,1.0,3.9354346465167773,4.235034118722202,254.10204712333208,6.815609808624388,3.9354346465167773,1.0,2025w17-Fri
2025-04-25 20:30:24+00:00,34.60633,-98.40409,344.6,170,82,34.606332,-98.404134,4.03309254468716,2.1509463480461783,1.0,4.03309254468716,4.132486377471114,247.94918264826686,6.6505756267193625,4.03309254468716,1.0,2025w17-Fri
2025-04-25 20:30:25+00:00,34.606328,-98.404046,344.5,170,82,34.60633,-98.40409,4.033092642695984,2.1549794406888743,1.0,4.033092642695984,4.132486277046906,247.94917662281438,6.650575465102668,4.033092642695984,1.0,2025w17-Fri
2025-04-25 20:30:26+00:00,34.606329,-98.404002,344.5,172,82,34.606328,-98.404046,4.028491455064159,2.1590079321439384,1.0,4.028491455064159,4.1372062435551475,248.23237461330885,6.658171496003041,4.028491455064159,1.0,2025w17-Fri
2025-04-25 20:30:27+00:00,34.606332,-98.403959,344.5,173,82,34.606329,-98.404002,3.9495475094383097,2.1629574796533766,1.0,3.9495475094383097,4.219901130489319,253.19406782935914,6.791255685341681,3.9495475094383097,1.0,2025w17-Fri
2025-04-25 20:30:28+00:00,34.606336,-98.403915,344.5,173,80,34.606332,-98.403959,4.051444984402139,2.167008924637779,1.0,4.051444984402139,4.113766832368689,246.82600994212132,6.620449514004226,4.051444984402139,1.0,2025w17-Fri
2025-04-25 20:30:29+00:00,34.606342,-98.403872,344.5,173,80,34.606336,-98.403915,3.991586111757481,2.1710005107495363,1.0,3.991586111757481,4.175457959157422,250.5274775494453,6.719731511990405,3.991586111757481,1.0,2025w17-Fri
2025-04-25 20:30:30+00:00,34.606347,-98.40383,344.5,173,80,34.606342,-98.403872,3.883911772862,2.1748844225223984,1.0,3.883911772862,4.291214881979294,257.4728929187576,6.906023758164557,3.883911772862,1.0,2025w17-Fri
2025-04-25 20:30:31+00:00,34.60635,-98.403789,344.5,173,81,34.606347,-98.40383,3.7671890102182366,2.178651611532617,1.0,3.7671890102182366,4.424174087042816,265.450445222569,7.120000325241486,3.7671890102182366,1.0,2025w17-Fri
2025-04-25 20:30:32+00:00,34.606351,-98.40375,344.5,173,83,34.60635,-98.403789,3.5710785050941922,2.182222690037711,1.0,3.5710785050941922,4.667133465765237,280.0280079459142,7.5110045717946265,3.5710785050941922,1.0,2025w17-Fri
2025-04-25 20:30:33+00:00,34.606353,-98.40371,344.5,173,84,34.606351,-98.40375,3.667617206707177,2.185890307244418,1.0,3.667617206707177,4.544285583980976,272.65713503885854,7.313300561723944,3.667617206707177,1.0,2025w17-Fri
2025-04-25 20:30:34+00:00,34.606356,-98.403672,344.5,173,84,34.606353,-98.40371,3.493786772013197,2.1893840940164315,1.0,3.493786772013197,4.770382707241255,286.2229624344753,7.677167706071641,3.493786772013197,1.0,2025w17-Fri
2025-04-25 20:30:35+00:00,34.60636,-98.403633,344.5,173,84,34.606356,-98.403672,3.5969521231813397,2.1929810461396126,1.0,3.5969521231813397,4.633561812676858,278.01370876061145,7.4569763676133745,3.5969521231813397,1.0,2025w17-Fri
2025-04-25 20:30:36+00:00,34.606357,-98.403598,344.5,174,84,34.60636,-98.403633,3.220582563622114,2.1962016287032347,1.0,3.220582563622114,5.175057515450046,310.50345092700275,8.328427061914377,3.220582563622114,1.0,2025w17-Fri
2025-04-25 20:30:37+00:00,34.606355,-98.403566,344.5,174,84,34.606357,-98.403598,2.9371261554341905,2.199138754858669,1.0,2.9371261554341905,5.674492384048171,340.4695430428903,9.132187573344083,2.9371261554341905,1.0,2025w17-Fri
2025-04-25 20:30:38+00:00,34.606354,-98.403531,344.5,174,84,34.606355,-98.403566,3.2051892722187154,2.2023439441308876,1.0,3.2051892722187154,5.199911326441847,311.9946795865108,8.368425294095923,3.2051892722187154,1.0,2025w17-Fri
2025-04-25 20:30:39+00:00,34.606336,-98.403492,344.5,174,84,34.606354,-98.403531,4.092222757047431,2.206436166887935,1.0,4.092222757047431,4.072774379473209,244.36646276839255,6.5544787198614145,4.092222757047431,1.0,2025w17-Fri
2025-04-25 20:30:40+00:00,34.606335,-98.403457,344.5,175,83,34.606336,-98.403492,3.2051900047423403,2.209641356892677,1.0,3.2051900047423403,5.199910138038699,311.9946082823219,8.3684233815512,3.2051900047423403,1.0,2025w17-Fri
2025-04-25 20:30:41+00:00,34.606329,-98.403424,344.4,175,82,34.606335,-98.403457,3.0930290833893945,2.212734385976067,1.0,3.0930290833893945,5.388471802449508,323.3083081469705,8.67188321055409,3.0930290833893945,1.0,2025w17-Fri
2025-04-25 20:30:42+00:00,34.606324,-98.403386,344.4,174,82,34.606329,-98.403424,3.521985760835619,2.2162563717369026,1.0,3.521985760835619,4.732188353892065,283.93130123352387,7.615700005452656,3.521985760835619,1.0,2025w17-Fri
2025-04-25 20:30:43+00:00,34.606319,-98.403351,344.4,175,82,34.606324,-98.403386,3.2511522154914902,2.219507523952394,1.0,3.2511522154914902,5.126397933810805,307.5838760286483,8.250117250799082,3.2511522154914902,1.0,2025w17-Fri
2025-04-25 20:30:44+00:00,34.606312,-98.403313,344.4,176,82,34.606319,-98.403351,3.5638646456165284,2.2230713885980102,1.0,3.5638646456165284,4.676580526283359,280.5948315770015,7.526208104168861,3.5638646456165284,1.0,2025w17-Fri
2025-04-25 20:30:45+00:00,34.606307,-98.403272,344.4,177,82,34.606312,-98.403313,3.793356798317065,2.2268647453963277,1.0,3.793356798317065,4.393654719586155,263.6192831751693,7.070884286418782,3.793356798317065,1.0,2025w17-Fri
2025-04-25 20:30:46+00:00,34.60631,-98.403237,344.4,177,82,34.606307,-98.403272,3.220584480943398,2.2300853298772707,1.0,3.220584480943398,5.175054434565822,310.5032660739493,8.32842210372416,3.220584480943398,1.0,2025w17-Fri
2025-04-25 20:30:47+00:00,34.60631,-98.403203,344.4,179,82,34.60631,-98.403237,3.111739847599331,2.2331970697248704,1.0,3.111739847599331,5.3560711422769325,321.36426853661595,8.619739532111959,3.111739847599331,1.0,2025w17-Fri
2025-04-25 20:30:48+00:00,34.606318,-98.403161,344.4,179,81,34.60631,-98.403203,3.9455026299216587,2.237142572354792,1.0,3.9455026299216587,4.224227319886727,253.4536391932036,6.798217994986505,3.9455026299216587,1.0,2025w17-Fri
2025-04-25 20:30:49+00:00,34.606319,-98.403123,344.5,180,81,34.606318,-98.403161,3.479603675316292,2.2406221760301084,1.0,3.479603675316292,4.78982710537717,287.3896263226302,7.708460353767695,3.479603675316292,1.0,2025w17-Fri
2025-04-25 20:30:50+00:00,34.606318,-98.403088,344.5,181,81,34.606319,-98.403123,3.2051906601579154,2.243827366690266,1.0,3.2051906601579154,5.199909074731565,311.9945444838939,8.368421670328496,3.2051906601579154,1.0,2025w17-Fri
2025-04-25 20:30:51+00:00,34.606316,-98.403056,344.5,183,81,34.606318,-98.403088,2.937127525873211,2.2467644942161393,1.0,2.937127525873211,5.674489736377712,340.46938418266274,9.132183312342107,2.937127525873211,1.0,2025w17-Fri
2025-04-25 20:30:52+00:00,34.606311,-98.40302,344.5,183,81,34.606316,-98.403056,3.341362772659458,2.2501058569887986,1.0,3.341362772659458,4.987994759615591,299.2796855769355,8.027379486439756,3.341362772659458,1.0,2025w17-Fri
2025-04-25 20:30:53+00:00,34.606309,-98.402984,344.6,184,81,34.606311,-98.40302,3.302280244733533,2.2534081372335324,1.0,3.302280244733533,5.047027739871564,302.8216643922938,8.122383622884902,3.302280244733533,1.0,2025w17-Fri
2025-04-25 20:30:54+00:00,34.606306,-98.402948,344.6,185,82,34.606309,-98.402984,3.311627576598819,2.256719764810131,1.0,3.311627576598819,5.032782103209021,301.9669261925413,8.099457549978405,3.311627576598819,1.0,2025w17-Fri
2025-04-25 20:30:55+00:00,34.606303,-98.402912,344.6,185,82,34.606306,-98.402948,3.3116276949598826,2.2600313925050908,1.0,3.3116276949598826,5.032781923332085,301.96691539992514,8.099457260495258,3.3116276949598826,1.0,2025w17-Fri
2025-04-25 20:30:56+00:00,34.6063,-98.402877,344.7,185,82,34.606303,-98.402912,3.220584750688416,2.2632519772557793,1.0,3.220584750688416,5.175054001121197,310.5032400672718,8.328421406164386,3.220584750688416,1.0,2025w17-Fri
2025-04-25 20:30:57+00:00,34.6063,-98.402843,344.7,186,82,34.6063,-98.402877,3.1117402211835308,2.266363717476963,1.0,3.1117402211835308,5.3560704992465356,321.3642299547921,8.61973849725742,3.1117402211835308,1.0,2025w17-Fri
2025-04-25 20:30:58+00:00,34.606301,-98.402808,344.7,186,82,34.6063,-98.402843,3.20519135531524,2.269568908832278,1.0,3.20519135531524,5.199907946950263,311.99447681701577,8.368419855344936,3.20519135531524,1.0,2025w17-Fri
2025-04-25 20:30:59+00:00,34.606302,-98.40277,344.7,186,82,34.606301,-98.402808,3.479604384647463,2.273048513216925,1.0,3.479604384647463,4.789826128951895,287.3895677371137,7.708458782367443,3.479604384647463,1.0,2025w17-Fri
2025-04-25 20:31:00+00:00,34.606303,-98.402735,344.8,186,82,34.606302,-98.40277,3.205191277019377,2.2762537044939446,1.0,3.205191277019377,5.199908073972723,311.9944844383634,8.368420059767262,3.205191277019377,1.0,2025w17-Fri
2025-04-25 20:31:01+00:00,34.606304,-98.402702,344.8,186,82,34.606303,-98.402735,3.022264559449261,2.279275969053394,1.0,3.022264559449261,5.514639659155824,330.87837954934946,8.874930189065834,3.022264559449261,1.0,2025w17-Fri
2025-04-25 20:31:02+00:00,34.606309,-98.402667,344.8,185,82,34.606304,-98.402702,3.2511527866498535,2.282527121840044,1.0,3.2511527866498535,5.126397033211774,307.5838219927064,8.250115801429036,3.2511527866498535,1.0,2025w17-Fri
2025-04-25 20:31:03+00:00,34.60631,-98.402631,344.8,185,83,34.606309,-98.402667,3.296659205277172,2.285823781045321,1.0,3.296659205277172,5.05563328272469,303.33799696348143,8.136232867220153,3.296659205277172,1.0,2025w17-Fri
2025-04-25 20:31:04+00:00,34.606308,-98.402597,344.9,185,83,34.60631,-98.402631,3.1196766641214984,2.2889434577094425,1.0,3.1196766641214984,5.3424446807834,320.546680847004,8.597809922571956,3.1196766641214984,1.0,2025w17-Fri
2025-04-25 20:31:05+00:00,34.606306,-98.402561,344.9,185,83,34.606308,-98.402597,3.3022803635487143,2.292245738072991,1.0,3.3022803635487143,5.0470275582808295,302.82165349684976,8.12238333064367,3.3022803635487143,1.0,2025w17-Fri
2025-04-25 20:31:06+00:00,34.606305,-98.402525,344.9,185,83,34.606306,-98.402561,3.296659365067606,2.2955423974380587,1.0,3.296659365067606,5.055633037676068,303.33798226056405,8.136232472853603,3.296659365067606,1.0,2025w17-Fri
2025-04-25 20:31:07+00:00,34.606308,-98.402489,345.0,185,83,34.606305,-98.402525,3.3116276148465706,2.2988540250529055,1.0,3.3116276148465706,5.032782045082739,301.96692270496436,8.099457456433456,3.3116276148465706,1.0,2025w17-Fri
2025-04-25 20:31:08+00:00,34.606309,-98.402453,345.0,185,83,34.606308,-98.402489,3.296659246121413,2.302150684299027,1.0,3.296659246121413,5.055633220087491,303.33799320524946,8.136232766415603,3.296659246121413,1.0,2025w17-Fri
2025-04-25 20:31:09+00:00,34.60631,-98.402416,345.0,185,83,34.606309,-98.402453,3.388130293975512,2.3055388145930023,1.0,3.388130293975512,4.919143761866337,295.14862571198023,7.916574821721971,3.388130293975512,1.0,2025w17-Fri
2025-04-25 20:31:10+00:00,34.606307,-98.402379,345.0,185,83,34.60631,-98.402416,3.4026962761704005,2.3089415108691727,1.0,3.4026962761704005,4.898086296070394,293.88517776422367,7.882686199717928,3.4026962761704005,1.0,2025w17-Fri
2025-04-25 20:31:11+00:00,34.606306,-98.402342,345.1,185,83,34.606307,-98.402379,3.388130417440945,2.3123296412866137,1.0,3.388130417440945,4.919143582609892,295.1486149565935,7.916574533237403,3.388130417440945,1.0,2025w17-Fri
2025-04-25 20:31:12+00:00,34.606303,-98.402305,345.1,185,83,34.606306,-98.402342,3.402696438510459,2.315732337725124,1.0,3.402696438510459,4.898086062386422,293.88516374318533,7.882685823640965,3.402696438510459,1.0,2025w17-Fri
2025-04-25 20:31:13+00:00,34.606305,-98.402267,345.1,185,83,34.606303,-98.402305,3.484930271795321,2.3192172679969194,1.0,3.484930271795321,4.782506018811637,286.95036112869826,7.6966782363143205,3.484930271795321,1.0,2025w17-Fri
2025-04-25 20:31:14+00:00,34.606302,-98.402232,345.1,186,83,34.606305,-98.402267,3.2205846739493005,2.322437852670869,1.0,3.2205846739493005,5.175054124430815,310.5032474658489,8.328421604611489,3.2205846739493005,1.0,2025w17-Fri
2025-04-25 20:31:15+00:00,34.6063,-98.402198,345.2,186,83,34.606302,-98.402232,3.1196769631576267,2.3255575296340263,1.0,3.1196769631576267,5.342444168684233,320.546650121054,8.597809098430284,3.1196769631576267,1.0,2025w17-Fri
2025-04-25 20:31:16+00:00,34.606292,-98.402162,345.2,186,83,34.6063,-98.402198,3.4127583017786476,2.3289702879358045,1.0,3.4127583017786476,4.883644995109591,293.01869970657543,7.859445236429669,3.4127583017786476,1.0,2025w17-Fri
2025-04-25 20:31:17+00:00,34.606284,-98.40213,345.2,187,82,34.606292,-98.402162,3.060814411239915,2.3320311023470444,1.0,3.060814411239915,5.445184764811804,326.7110858887083,8.763153649402229,3.060814411239915,1.0,2025w17-Fri
2025-04-25 20:31:18+00:00,34.606279,-98.402099,345.2,187,82,34.606284,-98.40213,2.891137092882269,2.3349222394399267,1.0,2.891137092882269,5.76475603354541,345.8853620127246,9.27745247502597,2.891137092882269,1.0,2025w17-Fri
2025-04-25 20:31:19+00:00,34.60628,-98.402066,345.3,187,81,34.606279,-98.402099,3.0222654306120416,2.337944504870539,1.0,3.0222654306120416,5.514638069570485,330.8782841742291,8.874927630882564,3.0222654306120416,1.0,2025w17-Fri
2025-04-25 20:31:20+00:00,34.606284,-98.402034,345.3,187,81,34.60628,-98.402066,2.962279105398511,2.3409067839759374,1.0,2.962279105398511,5.626309813152415,337.5785887891449,9.054645434698708,2.962279105398511,1.0,2025w17-Fri
2025-04-25 20:31:21+00:00,34.606283,-98.402,345.3,187,80,34.606284,-98.402034,3.113726930591841,2.344020510906529,1.0,3.113726930591841,5.352653065447868,321.15918392687206,8.614238684347871,3.113726930591841,1.0,2025w17-Fri
2025-04-25 20:31:22+00:00,34.606283,-98.401965,345.4,187,80,34.606283,-98.402,3.20326264858127,2.3472237735551102,1.0,3.20326264858127,5.2030388477141285,312.1823308628477,8.373458539180255,3.20326264858127,1.0,2025w17-Fri
2025-04-25 20:31:23+00:00,34.606282,-98.401929,345.4,187,80,34.606283,-98.401965,3.296660277171028,2.3505204338322816,1.0,3.296660277171028,5.055631638908889,303.33789833453335,8.136230221761632,3.296660277171028,1.0,2025w17-Fri
2025-04-25 20:31:24+00:00,34.606283,-98.401894,345.4,187,80,34.606282,-98.401929,3.205192048095853,2.353725625880377,1.0,3.205192048095853,5.19990682302528,311.9944093815168,8.368418046567504,3.205192048095853,1.0,2025w17-Fri
2025-04-25 20:31:25+00:00,34.606282,-98.401855,345.4,187,80,34.606283,-98.401894,3.5710814255526464,2.35729670730593,1.0,3.5710814255526464,4.667129648946811,280.02777893680866,7.510998429236061,3.5710814255526464,1.0,2025w17-Fri
2025-04-25 20:31:26+00:00,34.606283,-98.401816,345.5,187,80,34.606282,-98.401855,3.571081426716442,2.360867788732646,1.0,3.571081426716442,4.667129647425819,280.0277788455491,7.510998426788267,3.571081426716442,1.0,2025w17-Fri
2025-04-25 20:31:27+00:00,34.606286,-98.401777,345.5,187,81,34.606283,-98.401816,3.5849040028226655,2.3644526927354685,1.0,3.5849040028226655,4.649134254885778,278.9480552931467,7.482037721757878,3.5849040028226655,1.0,2025w17-Fri
2025-04-25 20:31:28+00:00,34.606289,-98.40174,345.5,187,81,34.606286,-98.401777,3.4026971272967734,2.3678553898627657,1.0,3.4026971272967734,4.8980850708980475,293.88510425388284,7.882684227999063,3.4026971272967734,1.0,2025w17-Fri
2025-04-25 20:31:29+00:00,34.606291,-98.401699,345.6,187,82,34.606289,-98.40174,3.758977408568689,2.3716143672713343,1.0,3.758977408568689,4.433838831275712,266.03032987654274,7.135554184725255,3.758977408568689,1.0,2025w17-Fri
2025-04-25 20:31:30+00:00,34.606302,-98.401659,345.6,187,82,34.606291,-98.401699,3.8598008182589196,2.375474168089593,1.0,3.8598008182589196,4.318020743753824,259.08124462522943,6.949163503752779,3.8598008182589196,1.0,2025w17-Fri
2025-04-25 20:31:31+00:00,34.606311,-98.40162,345.6,187,82,34.606302,-98.401659,3.706988381484686,2.379181156471078,1.0,3.706988381484686,4.4960216447521795,269.7612986851308,7.235627473765472,3.706988381484686,1.0,2025w17-Fri
2025-04-25 20:31:32+00:00,34.606315,-98.401578,345.6,187,82,34.606311,-98.40162,3.8695610537017653,2.3830507175247795,1.0,3.8695610537017653,4.307129353613898,258.42776121683386,6.93163555394499,3.8695610537017653,1.0,2025w17-Fri
2025-04-25 20:31:33+00:00,34.606314,-98.401537,345.6,187,82,34.606315,-98.401578,3.7540391317618775,2.3868047566565416,1.0,3.7540391317618775,4.439671355311057,266.3802813186634,7.144940698956296,3.7540391317618775,1.0,2025w17-Fri
2025-04-25 20:31:34+00:00,34.606319,-98.401499,345.6,187,82,34.606314,-98.401537,3.521986175570697,2.390326742832112,1.0,3.521986175570697,4.732187796648393,283.9312677989036,7.615699108658125,3.521986175570697,1.0,2025w17-Fri
2025-04-25 20:31:35+00:00,34.606322,-98.401461,345.6,187,82,34.606319,-98.401499,3.493788189620523,2.3938205310217326,1.0,3.493788189620523,4.7703807716546915,286.2228462992815,7.677164591054761,3.493788189620523,1.0,2025w17-Fri
2025-04-25 20:31:36+00:00,34.606323,-98.401425,345.5,188,83,34.606322,-98.401461,3.2966586886003295,2.397117189710333,1.0,3.2966586886003295,5.0556340750811,303.338044504866,8.136234142391018,3.2966586886003295,1.0,2025w17-Fri
2025-04-25 20:31:37+00:00,34.606324,-98.401385,345.5,188,84,34.606323,-98.401425,3.6625581411137076,2.4007797478514465,1.0,3.6625581411137076,4.550562573439995,273.03375440639974,7.323402371939922,3.6625581411137076,1.0,2025w17-Fri
2025-04-25 20:31:38+00:00,34.606328,-98.401345,345.5,187,84,34.606324,-98.401385,3.6877901932279,2.4044675380446745,1.0,3.6877901932279,4.519427387872014,271.16564327232084,7.273295272397947,3.6877901932279,1.0,2025w17-Fri
2025-04-25 20:31:39+00:00,34.606333,-98.401307,345.4,187,83,34.606328,-98.401345,3.5219855965512235,2.4079895236412256,1.0,3.5219855965512235,4.732188574626841,283.93131447761044,7.61570036068996,3.5219855965512235,1.0,2025w17-Fri
2025-04-25 20:31:40+00:00,34.606341,-98.401268,345.3,188,83,34.606333,-98.401307,3.67852682767405,2.4116680504689,1.0,3.67852682767405,4.530808331915424,271.84849991492547,7.291611080884769,3.67852682767405,1.0,2025w17-Fri
2025-04-25 20:31:41+00:00,34.606347,-98.401229,345.2,188,83,34.606341,-98.401268,3.6311645224839615,2.415299214991384,1.0,3.6311645224839615,4.589904945589976,275.39429673539854,7.386717625135772,3.6311645224839615,1.0,2025w17-Fri
2025-04-25 20:31:42+00:00,34.60635,-98.401187,345.1,188,84,34.606347,-98.401229,3.8583597164834256,2.4191575747078673,1.0,3.8583597164834256,4.3196335294497405,259.1780117669844,6.951759024284645,3.8583597164834256,1.0,2025w17-Fri
2025-04-25 20:31:43+00:00,34.606349,-98.40115,345.0,188,84,34.60635,-98.401187,3.3881286647585394,2.422545703372626,1.0,3.3881286647585394,4.919146127287872,295.14876763727233,7.916578628489464,3.3881286647585394,1.0,2025w17-Fri
2025-04-25 20:31:44+00:00,34.606348,-98.401113,344.9,188,84,34.606349,-98.40115,3.3881287067050225,2.425933832079331,1.0,3.3881287067050225,4.919146066386738,295.1487639832043,7.916578530478834,3.3881287067050225,1.0,2025w17-Fri
2025-04-25 20:31:45+00:00,34.606349,-98.401074,344.7,188,84,34.606348,-98.401113,3.5710785910463536,2.4295049106703774,1.0,3.5710785910463536,4.66713335343217,280.0280012059302,7.511004391012529,3.5710785910463536,1.0,2025w17-Fri
2025-04-25 20:31:46+00:00,34.606346,-98.401037,344.6,188,84,34.606349,-98.401074,3.402694692195224,2.4329076053625727,1.0,3.402694692195224,4.898088576159502,293.88531456957014,7.882689869156533,3.402694692195224,1.0,2025w17-Fri
2025-04-25 20:31:47+00:00,34.606342,-98.401001,344.6,189,84,34.606346,-98.401037,3.3246681162844447,2.4362322734788573,1.0,3.3246681162844447,5.013041728395504,300.78250370373024,8.067688575176021,3.3246681162844447,1.0,2025w17-Fri
2025-04-25 20:31:48+00:00,34.606336,-98.400964,344.5,189,83,34.606342,-98.401001,3.4514012884938836,2.439683674767351,1.0,3.4514012884938836,4.828966152258981,289.73796913553883,7.771448387476468,3.4514012884938836,1.0,2025w17-Fri
2025-04-25 20:31:49+00:00,34.606336,-98.400925,344.4,188,83,34.606336,-98.400964,3.5693475304674696,2.4432530222978186,1.0,3.5693475304674696,4.669396817691551,280.16380906149305,7.514647074583721,3.5693475304674696,1.0,2025w17-Fri
2025-04-25 20:31:50+00:00,34.606342,-98.40088,344.3,188,83,34.606336,-98.400925,4.172166775132488,2.447425189072951,1.0,4.172166775132488,3.9947348460131353,239.6840907607881,6.428886577082779,4.172166775132488,1.0,2025w17-Fri
2025-04-25 20:31:51+00:00,34.606345,-98.400834,344.2,188,82,34.606342,-98.40088,4.223194641096869,2.451648383714048,1.0,4.223194641096869,3.9464674059330687,236.7880443559841,6.351207855064325,4.223194641096869,1.0,2025w17-Fri
2025-04-25 20:31:52+00:00,34.606347,-98.400794,344.1,188,82,34.606345,-98.400834,3.6676174695868995,2.455316001183635,1.0,3.6676174695868995,4.544285258265291,272.6571154959175,7.3133000375366635,3.6676174695868995,1.0,2025w17-Fri
2025-04-25 20:31:53+00:00,34.606341,-98.400756,344.0,188,82,34.606347,-98.400794,3.5412408014127337,2.4588572419850476,1.0,3.5412408014127337,4.706457689449141,282.38746136694846,7.57429061793808,3.5412408014127337,1.0,2025w17-Fri
2025-04-25 20:31:54+00:00,34.606338,-98.400715,343.9,188,82,34.606341,-98.400756,3.7671894153333625,2.4626244314003807,1.0,3.7671894153333625,4.424173611277028,265.45041667662167,7.119999559572572,3.7671894153333625,1.0,2025w17-Fri
2025-04-25 20:31:55+00:00,34.606337,-98.400675,343.8,188,83,34.606338,-98.400715,3.6625575230010914,2.4662869889233816,1.0,3.6625575230010914,4.55056334141705,273.033800485023,7.323403607876115,3.6625575230010914,1.0,2025w17-Fri
2025-04-25 20:31:56+00:00,34.606339,-98.400635,343.7,188,83,34.606337,-98.400675,3.667617823924302,2.469954606747306,1.0,3.667617823924302,4.544284819230934,272.657089153856,7.313299330981112,3.667617823924302,1.0,2025w17-Fri
2025-04-25 20:31:57+00:00,34.606341,-98.400596,343.7,188,83,34.606339,-98.400635,3.576268718839567,2.4735308754661456,1.0,3.576268718839567,4.660360087652483,279.621605259149,7.500103903462647,3.576268718839567,1.0,2025w17-Fri
2025-04-25 20:31:58+00:00,34.606353,-98.400548,343.6,188,83,34.606341,-98.400596,4.59121862726983,2.478122094093415,1.0,4.59121862726983,3.6301255403101678,217.80753241861007,5.842106237042765,4.59121862726983,1.0,2025w17-Fri
2025-04-25 20:31:59+00:00,34.606362,-98.400505,343.6,188,83,34.606353,-98.400548,4.060683237989821,2.4821827773314054,1.0,4.060683237989821,4.10440781099946,246.26446865996758,6.60538766655387,4.060683237989821,1.0,2025w17-Fri
2025-04-25 20:32:00+00:00,34.60636,-98.400461,343.5,187,84,34.606362,-98.400505,4.033091090791446,2.486215868422197,1.0,4.033091090791446,4.132487867198,247.94927203187999,6.650578024196429,4.033091090791446,1.0,2025w17-Fri
2025-04-25 20:32:01+00:00,34.606357,-98.400418,343.5,187,84,34.60636,-98.400461,3.949546188288315,2.4901654146104852,1.0,3.949546188288315,4.219902542074877,253.1941525244926,6.791257957062782,3.949546188288315,1.0,2025w17-Fri
2025-04-25 20:32:02+00:00,34.60635,-98.400378,343.5,188,84,34.606357,-98.400418,3.7427010362281776,2.4939081156467133,1.0,3.7427010362281776,4.453120844724584,267.18725068347504,7.166585500249061,3.7427010362281776,1.0,2025w17-Fri
2025-04-25 20:32:03+00:00,34.606341,-98.400342,343.5,188,84,34.60635,-98.400378,3.4434140285163575,2.4973515296752296,1.0,3.4434140285163575,4.840167305463722,290.4100383278233,7.789474851374986,3.4434140285163575,1.0,2025w17-Fri
2025-04-25 20:32:04+00:00,34.606336,-98.4003,343.4,188,84,34.606341,-98.400342,3.8839120477565405,2.5012354417229856,1.0,3.8839120477565405,4.291214578256777,257.47287469540663,6.906023269371761,3.8839120477565405,1.0,2025w17-Fri
2025-04-25 20:32:05+00:00,34.606333,-98.400258,343.4,188,84,34.606336,-98.4003,3.85836036215181,2.505093802085138,1.0,3.85836036215181,4.319632806590665,259.1779683954399,6.951757860958621,3.85836036215181,1.0,2025w17-Fri
2025-04-25 20:32:06+00:00,34.606333,-98.400217,343.4,188,83,34.606333,-98.400258,3.752391128691436,2.508846193213829,1.0,3.752391128691436,4.441621203227859,266.49727219367156,7.148078667202722,3.752391128691436,1.0,2025w17-Fri
2025-04-25 20:32:07+00:00,34.606334,-98.400175,343.4,188,83,34.606333,-98.400217,3.8455208064931994,2.512691714020322,1.0,3.8455208064931994,4.33405534352021,260.0433206112126,6.974968626540814,3.8455208064931994,1.0,2025w17-Fri
2025-04-25 20:32:08+00:00,34.606334,-98.400136,343.4,188,83,34.606334,-98.400175,3.5693476164392646,2.5162610616367616,1.0,3.5693476164392646,4.6693967052238206,280.16380231342924,7.514646893584903,3.5693476164392646,1.0,2025w17-Fri
2025-04-25 20:32:09+00:00,34.60634,-98.400096,343.4,187,83,34.606334,-98.400136,3.7211664672284774,2.51998222810399,1.0,3.7211664672284774,4.478891268848111,268.73347613088663,7.208058874608018,3.7211664672284774,1.0,2025w17-Fri
2025-04-25 20:32:10+00:00,34.606342,-98.400053,343.4,188,84,34.60634,-98.400096,3.9417128108096957,2.5239239409147998,1.0,3.9417128108096957,4.228288766825803,253.69732600954816,6.804754244003438,3.9417128108096957,1.0,2025w17-Fri
2025-04-25 20:32:11+00:00,34.606343,-98.400011,343.4,188,84,34.606342,-98.400053,3.845520390055293,2.5277694613048554,1.0,3.845520390055293,4.334055812862393,260.0433487717436,6.974969381871963,3.845520390055293,1.0,2025w17-Fri
2025-04-25 20:32:12+00:00,34.606346,-98.399978,343.4,188,84,34.606343,-98.400011,3.0385833584269477,2.530808044663282,1.0,3.0385833584269477,5.485023128879448,329.1013877327669,8.827267122230852,3.0385833584269477,1.0,2025w17-Fri
